evid,event_lat,event_lon,event_depth,origin_time,magnitude,magnitude_type,rflag,utc
60429492,44.6036667,-110.4173333,3.83,1615998865.3599987,0.64,d,F,2021-03-17 16:34:25.359999+00:00
60429497,44.6331667,-110.6848333,4.74,1616000773.3999996,0.18,d,F,2021-03-17 17:06:13.400000+00:00
60429502,44.631,-110.6863333,4.98,1616000947.29,0.61,d,F,2021-03-17 17:09:07.290000+00:00
60429507,44.6288333,-110.684,5.16,1616001500.0299988,1.36,l,F,2021-03-17 17:18:20.029999+00:00
60429512,44.5598333,-110.034,9.91,1616002745.46,1.02,d,F,2021-03-17 17:39:05.460000+00:00
60429517,44.6255,-110.682,5.54,1616002876.1800003,1.78,l,F,2021-03-17 17:41:16.180000+00:00
60429522,44.6,-110.8991667,9.26,1616006512.0099983,0.26,d,F,2021-03-17 18:41:52.009998+00:00
60429592,44.5816667,-110.3823333,9.53,1616063234.9699993,0.17,d,F,2021-03-18 10:27:14.969999+00:00
60429632,44.6611667,-109.9965,14.34,1616108950.3899994,1.84,d,F,2021-03-18 23:09:10.389999+00:00
60429652,44.6521667,-111.1056667,6.95,1616125750.88,0.19,d,F,2021-03-19 03:49:10.880000+00:00
60429657,44.778,-110.791,3.31,1616135534.71,1.37,l,F,2021-03-19 06:32:14.710000+00:00
60429667,44.7788333,-110.7893333,3.9,1616140451.7799995,1.17,l,F,2021-03-19 07:54:11.779999+00:00
60429672,44.7861667,-110.7896667,2.12,1616145853.2599993,0.07,d,F,2021-03-19 09:24:13.259999+00:00
60429692,44.7808333,-110.7943333,4.33,1616166803.9899998,1.8,d,F,2021-03-19 15:13:23.990000+00:00
60429737,44.779,-110.7925,4.43,1616194856.7199974,1.95,l,F,2021-03-19 23:00:56.719997+00:00
60429792,44.7161667,-110.9995,9.15,1616227235.2199974,0.93,l,F,2021-03-20 08:00:35.219997+00:00
60429932,44.7661667,-110.9875,7.19,1616410168.789999,0.12,d,F,2021-03-22 10:49:28.789999+00:00
60429962,44.7091667,-111.0023333,7.89,1616436368.0900002,0.56,d,F,2021-03-22 18:06:08.090000+00:00
60429967,44.6008333,-110.9625,11.29,1616438732.8899994,0.08,d,F,2021-03-22 18:45:32.889999+00:00
60430017,44.7486667,-110.8231667,5.88,1616494643.8099997,0.99,l,F,2021-03-23 10:17:23.810000+00:00
60430072,44.6561667,-109.9881667,10.52,1616535696.5200005,0.64,d,F,2021-03-23 21:41:36.520000+00:00
60430182,44.6765,-110.0535,12.39,1616598816.7299995,0.91,d,F,2021-03-24 15:13:36.730000+00:00
60430217,44.6353333,-109.9845,15.69,1616618743.9399986,1.47,d,F,2021-03-24 20:45:43.939999+00:00
60430287,44.6348333,-109.9953333,15.3,1616648029.9799995,1.01,d,F,2021-03-25 04:53:49.980000+00:00
60430302,44.6361667,-109.9975,15.67,1616669204.9699974,1.56,d,F,2021-03-25 10:46:44.969997+00:00
60430337,44.6751667,-110.0233333,13.04,1616695260.3,2.3,l,F,2021-03-25 18:01:00.300000+00:00
60430362,44.7455,-111.009,7.73,1616702210.459999,0.72,l,F,2021-03-25 19:56:50.459999+00:00
60430372,44.2033333,-110.2053333,5.0,1616707227.869999,0.76,d,F,2021-03-25 21:20:27.869999+00:00
60430407,44.6461667,-110.9101667,2.7,1616773651.0199986,-9.99,h,F,2021-03-26 15:47:31.019999+00:00
60430412,44.4593333,-110.996,12.47,1616773806.2399998,1.11,l,F,2021-03-26 15:50:06.240000+00:00
60430417,44.4463333,-110.9828333,10.96,1616773890.3499985,1.1,l,F,2021-03-26 15:51:30.349998+00:00
60430422,44.4515,-110.9543333,10.84,1616774022.5,0.42,d,F,2021-03-26 15:53:42.500000+00:00
60430427,44.4546667,-110.9868333,10.31,1616774399.959999,0.69,l,F,2021-03-26 15:59:59.959999+00:00
60430432,44.44,-111.0015,5.32,1616774845.6299992,0.86,l,F,2021-03-26 16:07:25.629999+00:00
60430437,44.4461667,-111.0075,9.49,1616774845.5299988,0.86,l,F,2021-03-26 16:07:25.529999+00:00
60430447,44.4536667,-110.957,11.76,1616783364.0599997,-9.99,h,F,2021-03-26 18:29:24.060000+00:00
60430452,44.4476667,-110.9636667,12.13,1616783515.9300003,0.7,l,F,2021-03-26 18:31:55.930000+00:00
60430457,44.445,-110.9945,8.02,1616783571.8600006,0.59,d,F,2021-03-26 18:32:51.860001+00:00
60430497,44.7425,-110.4823333,3.32,1616800161.7399998,1.7,l,F,2021-03-26 23:09:21.740000+00:00
60430512,44.4436667,-111.005,4.51,1616804285.81,0.55,d,F,2021-03-27 00:18:05.810000+00:00
60430517,44.2506667,-110.7763333,2.09,1616815663.5499992,1.14,d,F,2021-03-27 03:27:43.549999+00:00
60430607,44.628,-110.3456667,5.24,1616913662.45,1.2,d,F,2021-03-28 06:41:02.450000+00:00
60431272,44.8113333,-109.7538333,14.98,1617097186.6899986,1.57,d,F,2021-03-30 09:39:46.689999+00:00
60431362,44.3481667,-110.5463333,4.93,1617176534.6899996,0.76,d,F,2021-03-31 07:42:14.690000+00:00
60431367,44.5111667,-110.7781667,5.13,1617180999.8600006,1.78,l,F,2021-03-31 08:56:39.860001+00:00
60431452,44.3481667,-110.5408333,2.69,1617251545.2199993,0.47,d,F,2021-04-01 04:32:25.219999+00:00
60431577,44.4138333,-110.9716667,11.19,1617316830.119999,1.26,l,F,2021-04-01 22:40:30.119999+00:00
60431582,44.4438333,-111.0135,6.31,1617318031.289999,1.13,l,F,2021-04-01 23:00:31.289999+00:00
60431587,44.4665,-110.9568333,8.23,1617317958.9799995,0.58,d,F,2021-04-01 22:59:18.980000+00:00
60431767,44.7633333,-110.9035,2.7,1617507885.9799995,0.26,d,F,2021-04-04 03:44:45.980000+00:00
60431772,44.4368333,-110.5465,2.6,1617518422.8199997,0.8,d,F,2021-04-04 06:40:22.820000+00:00
60431782,44.6325,-110.3578333,6.9,1617539793.2599983,0.66,d,F,2021-04-04 12:36:33.259998+00:00
60432192,44.796,-111.0158333,7.54,1617845206.2000008,0.63,l,F,2021-04-08 01:26:46.200001+00:00
60432217,44.7565,-110.6218333,3.13,1617888255.5199995,1.55,l,F,2021-04-08 13:24:15.520000+00:00
60432222,44.7526667,-110.6278333,3.62,1617891508.1999989,0.32,d,F,2021-04-08 14:18:28.199999+00:00
60432512,44.6866667,-110.0278333,12.52,1618139760.06,0.86,d,F,2021-04-11 11:16:00.060000+00:00
60432517,44.6315,-110.0435,12.64,1618140762.0299988,-0.32,d,F,2021-04-11 11:32:42.029999+00:00
60432527,44.725,-110.9045,0.88,1618144867.48,0.27,d,F,2021-04-11 12:41:07.480000+00:00
60432657,44.7491667,-110.6603333,3.64,1618289114.6599998,0.39,d,F,2021-04-13 04:45:14.660000+00:00
60432777,44.585,-110.3885,3.16,1618337755.8099976,0.22,d,F,2021-04-13 18:15:55.809998+00:00
60432797,44.5863333,-110.3878333,2.9,1618347800.0900002,1.41,l,F,2021-04-13 21:03:20.090000+00:00
60433192,44.7495,-111.0191667,5.08,1618826719.1999989,0.19,d,F,2021-04-19 10:05:19.199999+00:00
60433437,44.7086667,-110.5211667,2.29,1619022444.5499992,0.09,d,F,2021-04-21 16:27:24.549999+00:00
60433442,44.7661667,-110.4878333,4.85,1619023138.6499977,2.24,l,F,2021-04-21 16:38:58.649998+00:00
60433637,44.7495,-110.2346667,8.69,1619154011.5699997,1.2,d,F,2021-04-23 05:00:11.570000+00:00
60434112,44.5875,-110.7355,7.19,1619428102.5,1.1,l,F,2021-04-26 09:08:22.500000+00:00
60434117,44.587,-110.739,8.13,1619428349.4699993,1.29,l,F,2021-04-26 09:12:29.469999+00:00
60434127,44.6015,-110.7341667,5.09,1619428470.619999,0.81,d,F,2021-04-26 09:14:30.619999+00:00
60434182,44.1766667,-110.3353333,10.39,1619463484.71,2.08,l,F,2021-04-26 18:58:04.710000+00:00
60434227,44.7593333,-111.1221667,11.0,1619472512.8199997,0.43,l,F,2021-04-26 21:28:32.820000+00:00
60434257,44.7865,-110.8238333,5.06,1619490818.6699982,0.45,d,F,2021-04-27 02:33:38.669998+00:00
60434272,44.8121667,-110.8941667,10.65,1619514472.4699974,2.48,l,F,2021-04-27 09:07:52.469997+00:00
60434547,44.4138333,-110.297,8.4,1619673023.4099998,0.65,d,F,2021-04-29 05:10:23.410000+00:00
60434602,44.4208333,-110.3088333,7.57,1619699413.9799995,1.19,l,F,2021-04-29 12:30:13.980000+00:00
60434632,44.7325,-111.1016667,11.39,1619738584.58,0.59,l,F,2021-04-29 23:23:04.580000+00:00
60435042,44.6306667,-110.3498333,6.21,1620156723.6999998,0.64,d,F,2021-05-04 19:32:03.700000+00:00
60435247,44.7406667,-110.8945,3.82,1620358135.709999,-0.07,d,F,2021-05-07 03:28:55.709999+00:00
60435252,44.7431667,-110.904,7.68,1620360956.0,1.52,l,F,2021-05-07 04:15:56+00:00
60435257,44.741,-110.8971667,4.78,1620361579.2199993,0.77,l,F,2021-05-07 04:26:19.219999+00:00
60435447,44.776,-110.8956667,7.84,1620437460.09,0.98,l,F,2021-05-08 01:31:00.090000+00:00
60435452,44.734,-110.8893333,1.97,1620437647.83,0.73,l,F,2021-05-08 01:34:07.830000+00:00
60435457,44.7448333,-110.9048333,8.06,1620439127.2299995,1.22,l,F,2021-05-08 01:58:47.230000+00:00
60435462,44.7446667,-110.899,7.23,1620441323.7799988,1.43,l,F,2021-05-08 02:35:23.779999+00:00
60435472,44.7523333,-110.903,8.27,1620441967.3799996,1.11,l,F,2021-05-08 02:46:07.380000+00:00
60435477,44.7343333,-110.8906667,1.99,1620442040.8199997,0.7,l,F,2021-05-08 02:47:20.820000+00:00
60435517,44.601,-110.7293333,9.44,1620470862.369999,0.9,l,F,2021-05-08 10:47:42.369999+00:00
60435522,44.5698333,-110.7503333,4.84,1620471813.130001,0.67,l,F,2021-05-08 11:03:33.130001+00:00
60435672,44.7018333,-110.8098333,3.38,1620659562.6599998,1.08,l,F,2021-05-10 15:12:42.660000+00:00
60435757,44.2518333,-110.7826667,4.27,1620734939.1599998,0.06,d,F,2021-05-11 12:08:59.160000+00:00
60435812,44.7438333,-110.9181667,2.4,1620801355.1100006,-0.1,d,F,2021-05-12 06:35:55.110001+00:00
60435882,44.6578333,-110.4128333,2.34,1620851192.5200005,1.1,l,F,2021-05-12 20:26:32.520000+00:00
60435942,44.793,-110.8981667,5.01,1620935445.3999977,1.59,l,F,2021-05-13 19:50:45.399998+00:00
60435992,44.4266667,-110.3265,2.55,1620951267.1999989,-0.23,d,F,2021-05-14 00:14:27.199999+00:00
60436012,44.6955,-110.08,9.17,1621013757.3499985,1.77,d,F,2021-05-14 17:35:57.349998+00:00
60436172,44.4205,-110.7806667,5.34,1621198587.2399998,1.48,d,F,2021-05-16 20:56:27.240000+00:00
60436217,44.7295,-110.8883333,2.14,1621228662.959999,-0.25,d,F,2021-05-17 05:17:42.959999+00:00
60436222,44.732,-110.8923333,3.13,1621228966.9399986,0.33,d,F,2021-05-17 05:22:46.939999+00:00
60436237,44.6966667,-111.0378333,11.27,1621255195.8099976,0.56,d,F,2021-05-17 12:39:55.809998+00:00
60436247,44.778,-111.1178333,8.84,1621267680.76,0.05,d,F,2021-05-17 16:08:00.760000+00:00
60436357,44.7298333,-110.6355,5.55,1621341790.38,1.12,d,F,2021-05-18 12:43:10.380000+00:00
60436362,44.7361667,-110.6331667,5.44,1621343284.6599998,2.2,l,F,2021-05-18 13:08:04.660000+00:00
60436372,44.7263333,-110.64,6.21,1621349330.5999985,2.1,l,F,2021-05-18 14:48:50.599998+00:00
60436377,44.7253333,-110.6325,6.39,1621349380.1299973,2.01,l,F,2021-05-18 14:49:40.129997+00:00
60436382,44.7351667,-110.6378333,5.49,1621353098.1699982,0.7,d,F,2021-05-18 15:51:38.169998+00:00
60436457,44.5898333,-110.8961667,10.26,1621395000.84,0.04,d,F,2021-05-19 03:30:00.840000+00:00
60436587,44.639,-110.876,5.54,1621494310.9699993,-0.1,d,F,2021-05-20 07:05:10.969999+00:00
60436592,44.5963333,-110.8935,11.02,1621494741.2799988,0.11,d,F,2021-05-20 07:12:21.279999+00:00
60436597,44.6288333,-110.877,7.24,1621495049.0900002,-0.06,d,F,2021-05-20 07:17:29.090000+00:00
60436612,44.7903333,-110.8928333,4.91,1621516682.14,0.61,l,F,2021-05-20 13:18:02.140000+00:00
60437337,44.3546667,-110.4148333,9.89,1621641823.040001,0.85,d,F,2021-05-22 00:03:43.040001+00:00
60437597,44.6231667,-110.3385,6.89,1621744816.0499992,0.57,d,F,2021-05-23 04:40:16.049999+00:00
60437602,44.3135,-110.6036667,3.7,1621768708.539999,1.23,d,F,2021-05-23 11:18:28.539999+00:00
60437607,44.3116667,-110.5986667,3.63,1621768796.5999985,2.28,l,F,2021-05-23 11:19:56.599998+00:00
60437617,44.3095,-110.5921667,5.17,1621770781.9499998,2.54,l,F,2021-05-23 11:53:01.950000+00:00
60437622,44.304,-110.5966667,0.57,1621771326.37,0.68,d,F,2021-05-23 12:02:06.370000+00:00
60437672,44.6373333,-110.9101667,10.55,1621822630.2299995,1.2,l,F,2021-05-24 02:17:10.230000+00:00
60437757,44.4888333,-110.8496667,1.64,1621890870.8400002,0.64,d,F,2021-05-24 21:14:30.840000+00:00
60437857,44.1766667,-110.2583333,10.42,1622033734.7799988,1.29,d,F,2021-05-26 12:55:34.779999+00:00
60437902,44.6736667,-110.4465,2.22,1622057209.7199974,1.21,d,F,2021-05-26 19:26:49.719997+00:00
60437907,44.6806667,-110.438,2.03,1622057408.9700005,1.07,d,F,2021-05-26 19:30:08.970001+00:00
60437927,44.767,-110.9081667,5.19,1622062930.63,0.56,l,F,2021-05-26 21:02:10.630000+00:00
60437962,44.4361667,-110.3346667,4.86,1622074239.6399994,1.0,d,F,2021-05-27 00:10:39.639999+00:00
60438022,44.7798333,-110.8041667,4.7,1622174852.209999,0.85,l,F,2021-05-28 04:07:32.209999+00:00
60438032,44.5423333,-110.8136667,8.91,1622202137.2199993,0.62,l,F,2021-05-28 11:42:17.219999+00:00
60438107,44.4731667,-110.4341667,3.05,1622347078.739998,0.54,d,F,2021-05-30 03:57:58.739998+00:00
60438117,44.4743333,-110.4338333,5.91,1622355665.89,0.49,d,F,2021-05-30 06:21:05.890000+00:00
60438132,44.4693333,-110.4333333,2.05,1622364013.9699993,0.66,d,F,2021-05-30 08:40:13.969999+00:00
60438142,44.4763333,-110.4355,5.99,1622369785.9300003,1.43,l,F,2021-05-30 10:16:25.930000+00:00
60438147,44.4731667,-110.4348333,3.52,1622369878.0599976,0.32,d,F,2021-05-30 10:17:58.059998+00:00
60438152,44.4718333,-110.434,2.21,1622370898.0099983,1.33,l,F,2021-05-30 10:34:58.009998+00:00
60438157,44.4711667,-110.4333333,2.05,1622377710.8099997,0.75,d,F,2021-05-30 12:28:30.810000+00:00
60438177,44.487,-110.9005,8.73,1622392934.0599997,1.51,d,F,2021-05-30 16:42:14.060000+00:00
60438182,44.4846667,-110.9298333,1.54,1622393007.17,1.2,d,F,2021-05-30 16:43:27.170000+00:00
60438267,44.0233333,-110.8015,10.32,1622520165.039997,1.54,l,F,2021-06-01 04:02:45.039997+00:00
60438287,44.634,-110.9895,9.94,1622575261.8,-0.18,d,F,2021-06-01 19:21:01.800000+00:00
60438332,44.6813333,-110.006,14.97,1622607662.15,2.67,l,F,2021-06-02 04:21:02.150000+00:00
60438362,44.6836667,-110.0168333,13.5,1622657442.1399994,1.65,d,F,2021-06-02 18:10:42.139999+00:00
60438382,44.6481667,-110.9886667,9.53,1622662485.8400002,0.24,d,F,2021-06-02 19:34:45.840000+00:00
60438392,44.6948333,-110.031,12.78,1622663198.8499985,0.77,d,F,2021-06-02 19:46:38.849998+00:00
60438422,44.6835,-110.0105,13.52,1622681854.9099998,0.81,d,F,2021-06-03 00:57:34.910000+00:00
60438447,44.5916667,-110.3715,2.1,1622699051.7399998,1.52,d,F,2021-06-03 05:44:11.740000+00:00
60438547,44.6695,-111.0086667,5.14,1622828130.08,0.49,d,F,2021-06-04 17:35:30.080000+00:00
60438717,44.5003333,-110.9381667,2.09,1622977332.4399996,0.68,d,F,2021-06-06 11:02:12.440000+00:00
60438722,44.5855,-110.4868333,5.3,1622989409.1899986,1.67,l,F,2021-06-06 14:23:29.189999+00:00
60438732,44.5816667,-110.4851667,5.93,1622989519.0599997,0.76,d,F,2021-06-06 14:25:19.060000+00:00
60438832,44.811,-111.1001667,7.91,1623083932.0999985,0.44,d,F,2021-06-07 16:38:52.099998+00:00
60438917,44.67,-111.0473333,4.65,1623142575.92,0.71,l,F,2021-06-08 08:56:15.920000+00:00
60439077,44.6506667,-110.7453333,5.33,1623251032.8499985,0.63,d,F,2021-06-09 15:03:52.849998+00:00
60439082,44.6443333,-110.7426667,5.05,1623251256.2799988,0.56,d,F,2021-06-09 15:07:36.279999+00:00
60439092,44.6496667,-110.751,3.84,1623251756.9300003,0.61,d,F,2021-06-09 15:15:56.930000+00:00
60439097,44.6426667,-110.7405,4.9,1623251867.3400002,1.0,l,F,2021-06-09 15:17:47.340000+00:00
60439102,44.6491667,-110.7495,3.05,1623252007.6799998,0.2,d,F,2021-06-09 15:20:07.680000+00:00
60439107,44.643,-110.7435,5.01,1623252104.3799973,1.04,d,F,2021-06-09 15:21:44.379997+00:00
60439657,44.799,-110.9788333,6.55,1623379035.3399992,0.89,l,F,2021-06-11 02:37:15.339999+00:00
60439682,44.7915,-110.9821667,7.21,1623389412.0500002,0.88,l,F,2021-06-11 05:30:12.050000+00:00
60439702,44.5963333,-110.3856667,3.04,1623401791.8799992,1.2,d,F,2021-06-11 08:56:31.879999+00:00
60439712,44.5985,-110.3853333,2.85,1623402228.6699982,0.72,d,F,2021-06-11 09:03:48.669998+00:00
60439757,44.7553333,-111.0953333,12.4,1623468904.9899998,0.64,d,F,2021-06-12 03:35:04.990000+00:00
60439807,44.6755,-110.9915,5.23,1623520391.87,0.46,d,F,2021-06-12 17:53:11.870000+00:00
60439832,44.2593333,-110.7766667,2.99,1623549925.4699993,1.38,d,F,2021-06-13 02:05:25.469999+00:00
60439837,44.2633333,-110.7801667,3.48,1623550139.7999992,1.71,d,F,2021-06-13 02:08:59.799999+00:00
60439897,44.6795,-110.763,5.72,1623621024.5199986,1.35,l,F,2021-06-13 21:50:24.519999+00:00
60439907,44.6795,-110.7636667,6.12,1623622101.039999,1.79,l,F,2021-06-13 22:08:21.039999+00:00
60439932,44.637,-110.6381667,4.93,1623688796.0099983,1.05,d,F,2021-06-14 16:39:56.009998+00:00
60439972,44.6276667,-110.7401667,8.42,1623735816.0599976,0.16,d,F,2021-06-15 05:43:36.059998+00:00
60439977,44.4773333,-110.951,4.23,1623738125.9299998,0.24,d,F,2021-06-15 06:22:05.930000+00:00
60439997,44.7441667,-110.6731667,1.89,1623746968.6800003,0.31,d,F,2021-06-15 08:49:28.680000+00:00
60440002,44.6733333,-110.7108333,9.67,1623756046.8099976,1.07,l,F,2021-06-15 11:20:46.809998+00:00
60440012,44.694,-110.7646667,2.15,1623757046.2299995,-0.41,d,F,2021-06-15 11:37:26.230000+00:00
60440017,44.7868333,-110.9226667,8.31,1623760430.709999,0.42,d,F,2021-06-15 12:33:50.709999+00:00
60440022,44.4058333,-110.8823333,2.8,1623766411.25,0.76,d,F,2021-06-15 14:13:31.250000+00:00
60440027,44.4093333,-110.8426667,4.4,1623766498.1099968,0.84,d,F,2021-06-15 14:14:58.109997+00:00
60440187,44.5061667,-111.0365,15.14,1623839258.290001,0.93,l,F,2021-06-16 10:27:38.290001+00:00
60440242,44.787,-110.914,7.61,1623900963.7099998,0.32,l,F,2021-06-17 03:36:03.710000+00:00
60440372,44.436,-110.4073333,3.43,1624048228.119999,0.54,d,F,2021-06-18 20:30:28.119999+00:00
60440467,44.4393333,-110.4045,1.78,1624121818.079998,1.34,d,F,2021-06-19 16:56:58.079998+00:00
60440482,44.7536667,-110.902,8.1,1624125522.1800003,0.68,d,F,2021-06-19 17:58:42.180000+00:00
60440487,44.7488333,-110.9045,6.42,1624125567.2999992,0.52,d,F,2021-06-19 17:59:27.299999+00:00
60440547,44.4421667,-110.4061667,5.97,1624164603.6799998,0.49,d,F,2021-06-20 04:50:03.680000+00:00
60440607,44.4813333,-110.4923333,5.17,1624219240.9699974,1.15,d,F,2021-06-20 20:00:40.969997+00:00
60440612,44.78,-110.5535,2.33,1624219933.8899994,1.19,d,F,2021-06-20 20:12:13.889999+00:00
60440712,44.6775,-110.9836667,5.22,1624260573.959999,0.19,d,F,2021-06-21 07:29:33.959999+00:00
60440722,44.5856667,-110.7833333,7.75,1624286027.6299973,1.03,l,F,2021-06-21 14:33:47.629997+00:00
60440727,44.5896667,-110.7623333,4.25,1624286124.7799988,1.52,d,F,2021-06-21 14:35:24.779999+00:00
60440732,44.586,-110.7536667,5.13,1624286195.239998,1.02,d,F,2021-06-21 14:36:35.239998+00:00
60440737,44.5863333,-110.7668333,7.58,1624287835.329998,0.6,d,F,2021-06-21 15:03:55.329998+00:00
60440742,44.5901667,-110.7638333,7.79,1624288533.0299988,0.53,d,F,2021-06-21 15:15:33.029999+00:00
60440752,44.5995,-110.7676667,8.21,1624293106.829998,0.91,d,F,2021-06-21 16:31:46.829998+00:00
60440757,44.5981667,-110.762,4.99,1624293852.5999994,1.19,d,F,2021-06-21 16:44:12.599999+00:00
60440762,44.5955,-110.7646667,6.61,1624293968.08,1.3,d,F,2021-06-21 16:46:08.080000+00:00
60440767,44.592,-110.77,6.5,1624294038.1599998,0.93,l,F,2021-06-21 16:47:18.160000+00:00
60440772,44.5941667,-110.7628333,6.9,1624294159.4300003,1.41,l,F,2021-06-21 16:49:19.430000+00:00
60440777,44.5983333,-110.7636667,7.39,1624294239.2999992,1.31,l,F,2021-06-21 16:50:39.299999+00:00
60440782,44.5946667,-110.7658333,7.52,1624294512.4699993,2.41,l,F,2021-06-21 16:55:12.469999+00:00
60440787,44.611,-110.7706667,4.33,1624294602.459999,1.05,d,F,2021-06-21 16:56:42.459999+00:00
60440797,44.5896667,-110.7638333,6.81,1624294690.7399998,1.28,l,F,2021-06-21 16:58:10.740000+00:00
60440802,44.6068333,-110.7678333,6.07,1624294945.67,2.02,l,F,2021-06-21 17:02:25.670000+00:00
60440807,44.5956667,-110.7628333,7.26,1624294824.75,1.76,l,F,2021-06-21 17:00:24.750000+00:00
60440812,44.5866667,-110.7553333,4.01,1624295149.489998,0.83,l,F,2021-06-21 17:05:49.489998+00:00
60440817,44.4603333,-110.705,3.13,1624295309.6899986,2.55,l,F,2021-06-21 17:08:29.689999+00:00
60440822,44.597,-110.775,7.67,1624295410.7600002,1.75,l,F,2021-06-21 17:10:10.760000+00:00
60440827,44.5995,-110.7681667,7.68,1624295511.1599998,2.07,l,F,2021-06-21 17:11:51.160000+00:00
60440832,44.623,-110.7626667,4.0,1624295568.829998,2.37,l,F,2021-06-21 17:12:48.829998+00:00
60440837,44.5865,-110.7643333,6.55,1624295680.3499985,1.3,l,F,2021-06-21 17:14:40.349998+00:00
60440847,44.6026667,-110.77,6.64,1624295728.1099987,1.83,l,F,2021-06-21 17:15:28.109999+00:00
60440852,44.6066667,-110.7703333,5.11,1624295799.2599983,1.34,l,F,2021-06-21 17:16:39.259998+00:00
60440862,44.599,-110.7643333,7.03,1624296010.8400002,2.45,l,F,2021-06-21 17:20:10.840000+00:00
60440867,44.5966667,-110.7698333,6.51,1624296187.1099997,1.99,l,F,2021-06-21 17:23:07.110000+00:00
60440872,44.6206667,-110.7648333,5.18,1624296042.3099976,1.68,l,F,2021-06-21 17:20:42.309998+00:00
60440877,44.5993333,-110.7696667,7.02,1624296354.9199982,0.93,d,F,2021-06-21 17:25:54.919998+00:00
60440882,44.6168333,-110.7595,2.14,1624296405.9099998,0.57,d,F,2021-06-21 17:26:45.910000+00:00
60440887,44.5963333,-110.7655,7.72,1624296471.959999,2.35,l,F,2021-06-21 17:27:51.959999+00:00
60440892,44.6215,-110.7583333,4.27,1624296625.3799992,0.53,l,F,2021-06-21 17:30:25.379999+00:00
60440897,44.6098333,-110.7655,4.79,1624296739.58,1.02,l,F,2021-06-21 17:32:19.580000+00:00
60440902,44.5986667,-110.7593333,7.76,1624296986.8499985,1.52,l,F,2021-06-21 17:36:26.849998+00:00
60440907,44.6101667,-110.7618333,6.22,1624297108.8199997,1.25,l,F,2021-06-21 17:38:28.820000+00:00
60440912,44.5936667,-110.7701667,10.09,1624297258.1699982,0.74,l,F,2021-06-21 17:40:58.169998+00:00
60440917,44.6166667,-110.7653333,2.16,1624297752.7299995,0.71,d,F,2021-06-21 17:49:12.730000+00:00
60440922,44.5948333,-110.7611667,2.17,1624297804.8399997,1.09,d,F,2021-06-21 17:50:04.840000+00:00
60440927,44.594,-110.7546667,6.41,1624298015.6499977,1.08,d,F,2021-06-21 17:53:35.649998+00:00
60440932,44.5956667,-110.7635,5.29,1624298358.5299988,2.06,l,F,2021-06-21 17:59:18.529999+00:00
60440937,44.5933333,-110.7585,6.9,1624298444.0299988,1.16,l,F,2021-06-21 18:00:44.029999+00:00
60440942,44.6051667,-110.7628333,5.2,1624298639.6499977,0.88,d,F,2021-06-21 18:03:59.649998+00:00
60440947,44.5928333,-110.7563333,6.96,1624298772.1899996,2.1,l,F,2021-06-21 18:06:12.190000+00:00
60440952,44.601,-110.7573333,4.89,1624298690.0,0.68,d,F,2021-06-21 18:04:50+00:00
