Evid,EqLat,EqLon,EqDepSL,EqOt,CatMag,CatMagType,Date,Event-Mean-YPML,Event-Median-YPML,Event-Mean-YPML-S,Event-Median-YPML-S
60210742.0,44.7781667,-111.0283333,7.35,1498979480.8199997,2.1,l,2017-07-02 07:11:20.820000+00:00,2.035638772408189,1.9498099885233,2.0943191060481894,2.118261905386112
60210762.0,44.794,-111.0353333,8.03,1498980482.32,1.41,l,2017-07-02 07:28:02.320000+00:00,1.3620332212073785,1.3322727611889422,1.4401154490323786,1.4471929308889422
60210767.0,44.7821667,-111.0315,7.99,1498981042.6399994,1.43,l,2017-07-02 07:37:22.639999+00:00,1.3540052492212034,1.343161666943566,1.4014482196545368,1.403002006343566
60210877.0,44.7805,-111.044,8.71,1498995099.459999,1.62,l,2017-07-02 11:31:39.459999+00:00,1.5708395849197505,1.516986625915308,1.6182825553530835,1.6227678178787857
60210882.0,44.7786667,-111.0398333,7.93,1498995167.5999985,1.22,l,2017-07-02 11:32:47.599998+00:00,1.138529239550938,1.1626161274506592,1.185972209984271,1.19028545166473
60210902.0,44.7801667,-111.0428333,8.45,1498996358.4300003,1.61,l,2017-07-02 11:52:38.430000+00:00,1.5529683434857569,1.5214440452440563,1.6004113139190903,1.58751219937959
60210932.0,44.788,-111.0453333,7.47,1499002337.83,1.02,l,2017-07-02 13:32:17.830000+00:00,0.9738877743968436,0.9466702149750432,1.021330744830177,1.010339192358942
60210942.0,44.7885,-111.0281667,9.33,1499007175.9199982,0.68,l,2017-07-02 14:52:55.919998+00:00,0.6995407945484543,0.6995407945484543,0.6785042563484542,0.6785042563484542
60210947.0,44.802,-111.0631667,6.71,1499009225.15,1.04,l,2017-07-02 15:27:05.150000+00:00,1.1105403358859824,1.1105403358859824,1.0895037976859827,1.0895037976859827
60210997.0,44.7783333,-111.0376667,8.82,1499043734.42,2.04,l,2017-07-03 01:02:14.420000+00:00,1.977394127619312,2.065512659154141,2.0248370980526453,1.989799374917086
60211002.0,44.7721667,-111.0333333,8.72,1499044321.03,0.89,l,2017-07-03 01:12:01.030000+00:00,0.8427313406176212,0.8427313406176212,0.8216948024176212,0.8216948024176212
60211017.0,44.816,-110.9843333,4.56,1499051067.0999985,1.09,l,2017-07-03 03:04:27.099998+00:00,1.1268975994162735,1.1268975994162735,1.1058610612162736,1.1058610612162736
60211022.0,44.7838333,-111.017,7.83,1499054295.4499998,1.58,l,2017-07-03 03:58:15.450000+00:00,1.3165673713712929,1.3165673713712929,1.4386885349212928,1.4386885349212928
60211057.0,44.7993333,-111.044,7.55,1499057695.5499992,1.01,l,2017-07-03 04:54:55.549999+00:00,1.0477639105691778,1.0477639105691778,1.026727372369178,1.026727372369178
60211092.0,44.7775,-111.0306667,7.93,1499070033.3999977,0.94,l,2017-07-03 08:20:33.399998+00:00,0.8422395529384777,0.7678514790913673,0.889682523371811,0.8826757746249516
60211102.0,44.7801667,-111.019,7.91,1499072390.2999992,0.84,l,2017-07-03 08:59:50.299999+00:00,0.7367551688409669,0.8434663845800294,0.7841981392743004,0.7676492764673367
60211117.0,44.7956667,-110.7813333,6.15,1499080041.17,1.56,l,2017-07-03 11:07:21.170000+00:00,1.1736812885774237,1.1736812885774237,1.2958024521274236,1.2958024521274236
60211137.0,44.7751667,-111.0213333,8.31,1499082850.9899998,0.87,l,2017-07-03 11:54:10.990000+00:00,0.753887345695153,0.7881166312315651,0.8013303161284863,0.7969234778135148
60211187.0,44.7826667,-111.0365,8.84,1499115005.17,1.01,l,2017-07-03 20:50:05.170000+00:00,1.010855806482068,1.010855806482068,0.989819268282068,0.989819268282068
60211302.0,44.781,-111.0166667,7.85,1499198661.9699993,1.35,l,2017-07-04 20:04:21.969999+00:00,1.2754436162808216,1.2754436162808216,1.254407078080822,1.254407078080822
60211482.0,44.7875,-111.011,6.51,1499221219.539999,0.9,l,2017-07-05 02:20:19.539999+00:00,0.903387257012263,0.903387257012263,0.944631542962263,0.944631542962263
60211547.0,44.7835,-111.0195,7.13,1499223670.5100002,1.4,l,2017-07-05 03:01:10.510000+00:00,1.3229381926429482,1.3229381926429482,1.3019016544429485,1.3019016544429485
60211587.0,44.793,-110.7805,6.64,1499225789.459999,1.81,l,2017-07-05 03:36:29.459999+00:00,1.3574635633464895,1.342215081816746,1.438241107779823,1.402055421216746
60211622.0,44.7773333,-111.0188333,7.57,1499228443.3199997,1.05,l,2017-07-05 04:20:43.320000+00:00,0.922161944484427,1.0894687643674246,0.9696049149177602,0.9960171356224956
60211637.0,44.8313333,-110.7793333,10.5,1499229319.2299995,0.89,l,2017-07-05 04:35:19.230000+00:00,0.9817582003040736,0.9817582003040736,0.9607216621040736,0.9607216621040736
60211657.0,44.784,-111.0353333,8.89,1499234926.2700005,1.5,l,2017-07-05 06:08:46.270000+00:00,1.4532614496523646,1.32972667562341,1.5007044200856978,1.51412866332341
60211782.0,44.776,-111.0166667,6.59,1499303635.3099976,1.45,l,2017-07-06 01:13:55.309998+00:00,1.424121589631059,1.424121589631059,1.403085051431059,1.403085051431059
60211792.0,44.784,-111.0205,7.87,1499304461.8099976,1.4,l,2017-07-06 01:27:41.809998+00:00,1.3447060729665077,1.3447060729665077,1.3236695347665075,1.3236695347665075
60211812.0,44.775,-111.0148333,6.09,1499306561.9099998,1.14,l,2017-07-06 02:02:41.910000+00:00,1.1471804482767365,1.1471804482767365,1.1261439100767363,1.1261439100767363
60211822.0,44.7801667,-111.0205,6.4,1499308711.7399998,1.53,l,2017-07-06 02:38:31.740000+00:00,1.3940589318430197,1.4400213784141642,1.4415019022763529,1.3381079626141643
60211827.0,44.7838333,-111.0211667,7.94,1499308827.6599998,1.46,l,2017-07-06 02:40:27.660000+00:00,1.495890845341409,1.495890845341409,1.537135131291409,1.537135131291409
60211832.0,44.7815,-111.0245,8.38,1499312035.9099998,2.51,l,2017-07-06 03:33:55.910000+00:00,2.465756897229383,2.5439495099359983,2.4966073142793834,2.4835291804859985
60211837.0,44.7841667,-111.0233333,7.79,1499312093.7299995,2.12,l,2017-07-06 03:34:53.730000+00:00,2.0271921306011147,2.141132086396314,2.074635101034448,2.039218670596314
60211842.0,44.7775,-111.0203333,7.68,1499312164.88,1.53,l,2017-07-06 03:36:04.880000+00:00,1.4123016521838931,1.5287822604164198,1.4597446226172266,1.42686884461642
60211847.0,44.7743333,-111.0158333,1.04,1499312225.31,2.09,l,2017-07-06 03:37:05.310000+00:00,1.9452713039194225,1.7926324684982566,1.992714274352756,1.9587345260533395
60211877.0,44.7845,-111.0223333,7.35,1499313926.1800003,1.28,l,2017-07-06 04:05:26.180000+00:00,1.1810961127910125,1.288664468880617,1.228539083224346,1.1867510530806171
60211887.0,44.7871667,-111.0223333,8.13,1499314709.1299992,1.37,l,2017-07-06 04:18:29.129999+00:00,1.291828845747219,1.3578746326390625,1.3699110735722186,1.396136945569954
60211897.0,44.791,-111.0245,9.31,1499316604.4899998,2.01,l,2017-07-06 04:50:04.490000+00:00,1.963928934040568,1.998772929065916,2.042011161865568,2.0937350230794545
60211902.0,44.7758333,-111.0275,8.08,1499317259.7599983,0.74,l,2017-07-06 05:00:59.759998+00:00,0.7478576687478302,0.7478576687478302,0.7891019546978302,0.7891019546978302
60211907.0,44.7685,-111.0298333,9.9,1499317645.3400002,0.83,l,2017-07-06 05:07:25.340000+00:00,0.8502910467081405,0.8502910467081405,0.8292545085081404,0.8292545085081404
60211927.0,44.7783333,-111.0225,7.56,1499321557.0499992,1.24,l,2017-07-06 06:12:37.049999+00:00,1.1207173837906783,1.1455358769284052,1.168160354224012,1.0436224611284053
60212142.0,44.7895,-111.0248333,7.72,1499342699.4699974,1.2,l,2017-07-06 12:04:59.469997+00:00,1.128759733098623,1.0679636511649346,1.1762027035319564,1.1941183615594595
60212202.0,44.7776667,-111.042,7.88,1499352690.2600002,1.0,l,2017-07-06 14:51:30.260000+00:00,1.0362527245327406,1.0362527245327406,1.0774970104827406,1.0774970104827406
60212492.0,44.785,-111.0211667,7.15,1499382578.7000008,1.16,l,2017-07-06 23:09:38.700001+00:00,1.0862848619153749,1.0862848619153749,1.0652483237153747,1.0652483237153747
60212717.0,44.5908333,-110.9821667,12.28,1499404553.6599998,0.56,l,2017-07-07 05:15:53.660000+00:00,0.5734315667508451,0.7521655699205133,0.6208745371841784,0.6502521541205133
60212757.0,44.6258333,-111.1605,12.45,1499409140.8799992,1.35,l,2017-07-07 06:32:20.879999+00:00,1.1074219702036907,1.1074219702036907,1.222342139903691,1.222342139903691
60212777.0,44.7796667,-111.0248333,8.39,1499410927.0,1.28,l,2017-07-07 07:02:07+00:00,1.1921161185634452,1.2881365551878503,1.2395590889967787,1.2681568213506536
60212787.0,44.7771667,-111.0278333,8.09,1499411859.959999,1.48,l,2017-07-07 07:17:39.959999+00:00,1.3768351302337545,1.4814128882517466,1.4242781006670877,1.4131650192241612
60212847.0,44.8001667,-110.993,3.99,1499428341.619999,0.93,l,2017-07-07 11:52:21.619999+00:00,0.903206740795137,0.903206740795137,0.8821702025951369,0.8821702025951369
60213087.0,44.7721667,-111.0221667,7.83,1499477653.1799994,0.97,l,2017-07-08 01:34:13.179999+00:00,0.926823167650268,0.926823167650268,0.905786629450268,0.905786629450268
60213177.0,44.7506667,-111.015,6.24,1499525258.3499985,2.35,l,2017-07-08 14:47:38.349998+00:00,2.2592622544855288,2.276862620703053,2.317942588125529,2.331634973828114
60213207.0,44.782,-111.0303333,6.48,1499533956.6399994,1.1,l,2017-07-08 17:12:36.639999+00:00,1.0239046952366289,1.0239046952366289,1.002868157036629,1.002868157036629
60213262.0,44.759,-111.0058333,6.88,1499540127.4499989,0.77,l,2017-07-08 18:55:27.449999+00:00,0.7217578610076545,0.7217578610076545,0.7007213228076544,0.7007213228076544
60213312.0,44.7846667,-111.028,7.31,1499545859.3899994,1.38,l,2017-07-08 20:30:59.389999+00:00,1.3258207607119892,1.3258207607119892,1.3047842225119894,1.3047842225119894
60213332.0,44.7836667,-111.0291667,8.98,1499546934.4199982,2.15,l,2017-07-08 20:48:54.419998+00:00,2.1177215442827326,2.137156318008453,2.1764018779227325,2.136736993317841
60213347.0,44.7623333,-111.0233333,8.02,1499548245.789997,0.81,l,2017-07-08 21:10:45.789997+00:00,0.7427889373057646,0.7427889373057646,0.7217523991057645,0.7217523991057645
60213357.0,44.7968333,-111.0008333,7.3,1499549402.81,2.75,l,2017-07-08 21:30:02.810000+00:00,2.608070118285324,2.585206349375119,2.656652114018657,2.676452496325119
60213362.0,44.802,-111.0016667,7.54,1499549505.75,2.4,l,2017-07-08 21:31:45.750000+00:00,2.3535465045733246,2.303900972573002,2.4122268382133245,2.4883029602730025
60213377.0,44.7831667,-111.025,7.47,1499550644.1299973,1.32,l,2017-07-08 21:50:44.129997+00:00,1.2553368855707951,1.2553368855707951,1.234300347370795,1.234300347370795
60213382.0,44.7821667,-111.0105,4.27,1499551494.3499985,1.1,l,2017-07-08 22:04:54.349998+00:00,1.0323086930253214,1.0323086930253214,1.0112721548253214,1.0112721548253214
60213407.0,44.7855,-111.0018333,4.56,1499555081.0999985,1.48,l,2017-07-08 23:04:41.099998+00:00,1.366954873498772,1.3847431118663496,1.4143978439321057,1.4445834512663496
60213447.0,44.7853333,-111.0021667,4.31,1499567883.82,1.78,l,2017-07-09 02:38:03.820000+00:00,1.7077284965787896,1.7077284965787896,1.6866919583787894,1.6866919583787894
60213457.0,44.7863333,-111.0061667,5.18,1499569475.8400002,2.77,l,2017-07-09 03:04:35.840000+00:00,2.6427469210824404,2.747436155473717,2.6629600602824404,2.755176206792233
60213462.0,44.7863333,-111.0036667,4.33,1499569884.7399998,1.24,l,2017-07-09 03:11:24.740000+00:00,1.1324513815578492,1.1035473569326129,1.1798943519911826,1.1537780046386024
60213482.0,44.7851667,-111.0031667,4.37,1499573295.4899998,1.99,l,2017-07-09 04:08:15.490000+00:00,1.9264669572429725,1.9264669572429725,1.9054304190429727,1.9054304190429727
60213567.0,44.8015,-111.0065,7.56,1499583448.7999992,2.53,l,2017-07-09 06:57:28.799999+00:00,2.4099443141880053,2.3684998558301924,2.458526309921339,2.465417194827677
60213572.0,44.7881667,-111.0048333,4.56,1499585272.3499985,1.21,l,2017-07-09 07:27:52.349998+00:00,1.1135095751881592,1.1463465439137304,1.1609525456214926,1.2159673838541187
60213582.0,44.7745,-111.0228333,4.28,1499588792.7299995,1.1,l,2017-07-09 08:26:32.730000+00:00,0.9142132327758608,0.8856896537384094,0.9616562032091944,1.0178309784659665
60213722.0,44.7813333,-111.0168333,7.53,1499635838.3099976,1.3,l,2017-07-09 21:30:38.309998+00:00,1.2192125637429256,1.2192125637429256,1.1981760255429257,1.1981760255429257
60213747.0,44.7541667,-111.0118333,6.8,1499647967.539997,1.45,l,2017-07-10 00:52:47.539997+00:00,1.3518305467736258,1.321395524073949,1.399273517206959,1.485126123953836
60214062.0,44.7968333,-111.0453333,5.57,1499686550.1699982,1.7,l,2017-07-10 11:35:50.169998+00:00,1.6551731241633358,1.6609087634177138,1.702616094596669,1.6981026256015532
60214067.0,44.7758333,-111.0513333,6.81,1499690263.5699997,0.87,l,2017-07-10 12:37:43.570000+00:00,0.785020049055186,0.796646115796171,0.8324630194885193,0.893740086339569
60214072.0,44.7701667,-111.0406667,9.71,1499693295.0,0.79,l,2017-07-10 13:28:15+00:00,0.7836789172454051,0.7836789172454051,0.7626423790454051,0.7626423790454051
60214412.0,44.7918333,-111.0251667,9.43,1499767633.62,1.75,l,2017-07-11 10:07:13.620000+00:00,1.7236050683634243,1.719197149412146,1.771048038796758,1.779037488812146
60215117.0,44.7728333,-111.0168333,7.22,1499815961.1899986,2.26,l,2017-07-11 23:32:41.189999+00:00,2.209219923635908,2.071322305604628,2.2566628940692413,2.2385304138943707
60215137.0,44.7663333,-111.0283333,6.43,1499816458.5900002,1.04,l,2017-07-11 23:40:58.590000+00:00,0.9499168682398166,0.9499168682398166,0.9288803300398164,0.9288803300398164
60215207.0,44.7928333,-111.0276667,9.58,1499826736.33,1.59,l,2017-07-12 02:32:16.330000+00:00,1.3741758912899555,1.3741758912899555,1.4962970548399557,1.4962970548399557
60215212.0,44.7888333,-111.0275,9.52,1499827471.6899986,2.53,l,2017-07-12 02:44:31.689999+00:00,2.4190066799057752,2.421450295016069,2.494111707905775,2.481290634416069
60215267.0,44.762,-111.0078333,7.89,1499844905.7199998,1.81,l,2017-07-12 07:35:05.720000+00:00,1.7545586147595456,1.72369261903459,1.802001585192879,1.7675208813856784
60215277.0,44.761,-111.0073333,7.92,1499845202.52,1.46,l,2017-07-12 07:40:02.520000+00:00,1.405947750452788,1.4073422551201944,1.4533907208861212,1.4671825945201944
60215282.0,44.76,-111.0061667,7.84,1499848291.5999985,1.64,l,2017-07-12 08:31:31.599998+00:00,1.574258058320104,1.572944241662673,1.6217010287534377,1.5913094431765715
60215287.0,44.7433333,-111.0026667,4.84,1499849261.3600006,1.59,l,2017-07-12 08:47:41.360001+00:00,1.4003822970530695,1.403922131212605,1.4478252674864034,1.4772260684602097
60215317.0,44.7646667,-111.0085,7.26,1499867465.0299995,1.27,l,2017-07-12 13:51:05.029999+00:00,1.2839252311641842,1.2839252311641842,1.3251695171141842,1.3251695171141842
60215362.0,44.7455,-111.0115,5.83,1499877698.709999,0.88,l,2017-07-12 16:41:38.709999+00:00,0.7679669069603408,0.7679669069603408,0.8092111929103407,0.8092111929103407
60215747.0,44.7913333,-111.0018333,4.62,1499930906.2600002,1.97,l,2017-07-13 07:28:26.260000+00:00,1.770431438517521,1.770431438517521,1.892552602067521,1.892552602067521
60215797.0,44.7923333,-110.998,5.33,1499967153.239998,2.22,l,2017-07-13 17:32:33.239998+00:00,2.141118446258904,2.101510656562681,2.1885614166922367,2.238005694166515
60215817.0,44.8001667,-110.9993333,4.8,1499973151.1599998,1.29,l,2017-07-13 19:12:31.160000+00:00,1.317732128886537,1.317732128886537,1.3589764148365369,1.3589764148365369
60215837.0,44.7911667,-111.0251667,8.55,1499979859.3500004,1.61,l,2017-07-13 21:04:19.350000+00:00,1.5613975291513225,1.6924197248976645,1.608840499584656,1.6083215740443464
60215987.0,44.7331667,-110.9885,3.91,1500015029.4399986,1.19,l,2017-07-14 06:50:29.439999+00:00,0.9601673468231836,1.025145399733199,1.007610317256517,1.1243250416125006
60215992.0,44.7618333,-111.0248333,8.64,1500016097.1800003,0.85,l,2017-07-14 07:08:17.180000+00:00,0.7435645785279285,0.8713317877559024,0.7910075489612618,0.7694183719559023
60215997.0,44.7331667,-110.9995,5.07,1500017518.989998,0.96,l,2017-07-14 07:31:58.989998+00:00,0.7449706204017738,0.7487858044599784,0.792413590835107,0.8879045321020147
60216197.0,44.7621667,-111.013,7.2,1500107690.8400002,0.99,l,2017-07-15 08:34:50.840000+00:00,0.9774793751756874,0.9774793751756874,0.9564428369756874,0.9564428369756874
60216232.0,44.7641667,-111.0101667,7.8,1500122452.079998,1.93,l,2017-07-15 12:40:52.079998+00:00,1.76785773088418,1.76785773088418,1.88997889443418,1.88997889443418
60216252.0,44.7631667,-111.0101667,7.65,1500132889.2000008,2.39,l,2017-07-15 15:34:49.200001+00:00,2.2921104827960623,2.364321407835691,2.367215510796062,2.390741112432353
60216327.0,44.7655,-111.0035,6.56,1500152808.0299988,1.81,l,2017-07-15 21:06:48.029999+00:00,1.6246465466292443,1.6246465466292443,1.7467677101792445,1.7467677101792445
60216457.0,44.7308333,-111.0366667,10.25,1500190465.8799992,1.22,l,2017-07-16 07:34:25.879999+00:00,0.9733483315520668,0.9733483315520668,1.095469495102067,1.095469495102067
60216517.0,44.7628333,-111.0121667,7.75,1500222638.0999985,2.93,l,2017-07-16 16:30:38.099998+00:00,2.910486540768352,3.0642800958689564,2.874423037568352,3.0775981163272386
60216522.0,44.7605,-111.0093333,6.89,1500222761.0499992,2.11,l,2017-07-16 16:32:41.049999+00:00,2.0015367532177017,1.9671076446317264,2.076641781217702,2.082972832342289
60216527.0,44.765,-111.012,6.48,1500222985.0299988,1.4,l,2017-07-16 16:36:25.029999+00:00,1.1762519832135507,1.1762519832135507,1.2983731467635506,1.2983731467635506
60216537.0,44.7628333,-111.0103333,7.85,1500225666.6,3.35,l,2017-07-16 17:21:06.600000+00:00,3.342886507651382,3.445560819243856,3.306823004451382,3.4901175821086223
60216547.0,44.7653333,-111.0055,5.52,1500225904.62,1.51,l,2017-07-16 17:25:04.620000+00:00,1.3249523805595145,1.3249523805595145,1.4470735441095142,1.4470735441095142
60216557.0,44.763,-111.004,6.22,1500226013.329998,1.86,l,2017-07-16 17:26:53.329998+00:00,1.6704801043439026,1.6704801043439026,1.7926012678939025,1.7926012678939025
60216562.0,44.7611667,-111.0118333,7.0,1500226131.9300003,2.76,l,2017-07-16 17:28:51.930000+00:00,2.71024919490506,2.6833706427315605,2.69046233410506,2.794244938678162
60216577.0,44.7738333,-111.0038333,6.74,1500227955.3999996,1.59,l,2017-07-16 17:59:15.400000+00:00,1.512414594915987,1.5175658503386456,1.5598575653493203,1.51279601541747
60216597.0,44.766,-111.0038333,5.47,1500229860.57,1.66,l,2017-07-16 18:31:00.570000+00:00,1.5635814272755797,1.5705456243992924,1.6110243977089131,1.6523314630842267
60216602.0,44.7565,-111.003,5.04,1500230004.9699993,1.14,l,2017-07-16 18:33:24.969999+00:00,1.0041170359128655,1.0272409464917909,1.0515600063461987,1.054678414911385
60216622.0,44.7551667,-111.0015,4.88,1500231506.1099987,1.22,l,2017-07-16 18:58:26.109999+00:00,1.066102359301705,1.0378686534054526,1.1135453297350384,1.1762523223674946
60216627.0,44.767,-111.003,5.79,1500231905.4899998,1.06,l,2017-07-16 19:05:05.490000+00:00,0.936904497697094,0.9854630111920524,0.9843474681304276,1.0048834011291712
60216647.0,44.7585,-111.0016667,5.61,1500233255.540001,1.64,l,2017-07-16 19:27:35.540001+00:00,1.5124349457190558,1.4937370403567345,1.559877916152389,1.524574844287327
60216662.0,44.7643333,-110.983,5.15,1500237381.869999,1.09,l,2017-07-16 20:36:21.869999+00:00,0.9510407266239388,0.9860013338020271,0.998483697057272,0.8840879180020272
60216682.0,44.76,-111.0023333,5.86,1500240179.709999,2.33,l,2017-07-16 21:22:59.709999+00:00,2.212196244788227,2.239272562646313,2.25963921522156,2.1952297498352378
60216687.0,44.7576667,-111.0043333,5.63,1500241380.79,1.45,l,2017-07-16 21:43:00.790000+00:00,1.3312129878229857,1.3437310949008214,1.378655958256319,1.4035714343008214
60216702.0,44.752,-111.001,5.32,1500243275.130001,1.75,l,2017-07-16 22:14:35.130001+00:00,1.6006745996545744,1.6256163264752463,1.6481175700879078,1.7013181592079734
